0,27,52,133,172,197,219,266,279,291,304,320,333,355,370,460,642,650,679,686,775,817,862,884,917,924,982
1
2
3,5,7,12,19,34,45,46,52,65,119,150,154,160,161,162,163,185,200,221,263,291,298,333,340,362,378,382,413,420,421,431,432,433,434,441,477,478,482,506,511,513,520,523,525,551,558,566,577,578,581,600,614,624,651,655,697,708,710,745,754,762,772,775,787,790,801,803,808,813,816,817,837,848,872,878,892,910,924,926,942,945,950,959,970,985,996
4,671
5,3,7,12,14,19,27,28,34,45,46,51,52,55,59,63,65,67,73,76,112,119,120,123,133,135,150,154,156,158,160,161,162,163,169,173,181,183,185,197,200,201,205,219,221,229,234,236,244,246,247,248,256,257,263,266,267,269,270,282,291,297,298,303,304,315,327,333,340,342,351,362,365,366,370,377,378,382,385,387,390,392,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,448,468,471,477,478,479,481,482,486,499,501,506,511,513,520,521,523,525,539,551,558,562,566,571,577,578,581,583,600,602,604,606,610,614,617,624,636,638,651,655,666,672,679,697,707,708,710,713,726,733,737,738,741,744,745,751,754,761,762,768,772,775,786,787,790,796,801,803,807,808,813,816,817,824,828,837,841,842,848,850,852,855,859,860,865,872,874,878,884,892,897,900,905,910,915,917,923,924,926,936,942,945,950,955,958,959,961,970,973,985,987,995,996
6
7,3,5,12,14,19,27,28,34,45,46,51,52,55,59,63,65,67,73,76,84,112,115,119,120,123,133,135,150,154,156,158,159,160,161,162,163,169,172,173,181,183,185,197,200,201,205,221,229,234,236,244,246,247,248,256,257,263,264,266,267,269,270,279,282,291,297,298,304,310,315,327,333,340,342,351,355,362,366,370,377,378,382,387,390,392,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,448,468,471,476,477,478,479,481,482,486,499,501,505,506,511,513,520,521,523,525,539,548,551,558,566,571,577,578,581,583,600,602,604,606,610,614,617,624,636,638,651,655,665,666,672,679,697,707,708,710,713,726,733,737,738,741,744,745,751,754,761,762,768,772,775,786,787,790,796,801,803,807,808,813,816,817,824,828,837,841,842,848,850,852,855,859,860,865,870,872,874,878,884,892,897,900,905,910,915,917,923,924,926,936,940,942,945,950,955,958,959,961,970,973,976,985,987,995,996
8
9,69,213,246,270,313,316,387,391,395,396,413,468,475,580,583,637,710,769,862,888,900,923,950,961
10,448
11
12,3,5,7,14,19,27,34,45,46,52,55,63,65,105,112,119,120,123,150,154,160,161,162,163,169,183,185,193,196,197,200,201,205,221,234,236,244,246,247,248,256,263,266,267,270,282,291,297,298,304,313,333,340,351,362,366,377,378,382,386,387,392,395,396,402,404,413,420,421,429,431,432,433,434,437,441,477,478,479,481,482,486,501,506,511,513,520,521,523,525,539,551,558,566,571,577,578,581,583,600,604,606,610,614,624,636,651,655,666,684,686,697,707,708,710,717,726,733,737,738,744,745,751,754,761,762,768,772,775,786,787,788,790,801,803,807,808,813,816,817,824,828,837,842,848,850,852,860,872,874,878,892,897,900,910,915,917,924,926,942,945,950,959,961,970,973,985,995,996
13
14,5,7,12,19,20,27,28,34,39,46,51,52,59,63,65,67,73,76,84,112,115,119,120,123,133,141,154,156,158,160,161,163,172,173,183,185,200,201,213,219,221,234,236,244,246,247,248,256,263,264,266,269,270,279,282,291,297,298,303,304,310,314,315,327,340,342,351,355,365,366,370,377,378,382,385,387,395,396,402,404,413,416,420,421,429,431,432,433,434,437,460,468,471,476,478,479,481,482,501,505,506,511,520,521,523,525,537,539,551,558,562,566,571,577,581,583,600,602,604,606,614,617,624,636,638,655,665,666,672,679,684,697,703,707,708,710,713,726,733,737,738,741,745,751,754,762,768,787,790,796,801,803,807,808,816,817,828,837,842,848,850,855,859,860,865,870,872,874,878,884,892,897,905,915,917,923,924,926,936,942,945,950,955,958,959,961,970,973,976,982,985,995,996
15,634,713,917
16
17,264,294,355,572
18
19,3,5,7,12,14,27,28,34,41,45,46,51,52,55,59,63,65,67,73,76,112,119,120,123,133,135,150,154,156,158,160,161,162,163,169,173,183,185,197,200,201,205,219,221,229,234,236,244,246,247,248,256,263,266,267,269,270,282,291,297,298,303,304,315,327,333,340,342,351,362,365,366,370,377,378,382,385,387,392,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,468,471,477,478,479,481,482,486,501,506,511,513,520,521,523,525,539,551,558,562,566,571,577,578,581,583,600,602,604,606,610,614,617,624,636,638,650,651,655,666,672,679,697,707,708,710,713,715,726,733,737,738,741,744,745,751,754,761,762,768,772,775,786,787,790,796,801,803,807,808,813,816,817,824,828,837,842,848,850,852,855,859,860,865,872,874,878,884,892,897,900,903,905,910,915,917,923,924,926,936,942,945,950,955,958,959,961,970,973,985,995,996
20,14,39,67,141,160,163,213,404,537,604,703,817,865,982
21
22,34,63,67,72,76,94,140,201,248,351,365,471,590,602,606,860,868,905,915,923,936
23,169,602,809
24
25
26,244,246,387,521,594,733,737,995
27,0,5,7,12,14,19,34,46,52,59,65,73,112,119,120,123,154,161,162,163,169,172,181,183,185,197,200,201,213,216,221,229,234,236,244,246,247,248,256,257,263,266,267,282,289,291,297,304,314,315,333,340,342,351,362,366,370,377,378,382,387,390,392,395,402,404,420,421,429,431,432,433,434,437,448,468,478,479,481,482,486,499,501,506,511,520,521,523,525,539,551,558,566,571,577,578,581,600,604,614,617,624,634,636,642,655,666,672,679,697,707,708,726,733,737,738,744,745,751,762,768,772,787,801,803,808,816,828,837,841,842,848,850,859,868,874,878,888,892,897,900,924,926,942,950,958,959,961,970,973,979,985,987,995
28,5,7,14,19,34,46,52,55,63,65,67,73,76,101,109,112,119,120,123,135,154,156,158,160,161,183,185,197,200,205,221,229,234,236,244,246,247,256,263,270,282,283,291,297,298,304,315,327,340,342,351,366,370,378,382,396,402,404,416,421,429,431,433,434,437,471,481,501,506,511,520,521,523,525,539,558,566,577,583,600,602,604,606,614,624,631,636,638,655,666,676,697,708,713,737,738,741,745,751,754,768,772,787,801,803,807,808,816,817,828,837,842,848,855,859,860,865,874,884,892,897,900,905,915,917,923,924,926,936,942,945,950,955,958,959,970,973,985
29
30
31
32
33
34,3,5,7,12,14,19,22,27,28,45,46,52,63,65,67,73,76,112,119,120,123,150,154,156,158,160,161,162,163,183,185,200,201,221,234,244,246,247,248,263,266,270,282,291,297,298,322,327,333,340,351,362,366,370,377,378,382,383,387,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,477,478,479,481,482,501,506,511,513,520,523,525,539,551,558,566,571,577,578,581,583,600,602,604,614,624,634,636,638,651,655,666,697,707,708,710,713,726,733,737,738,741,745,751,754,762,768,772,775,786,787,790,801,803,807,808,813,816,817,828,837,842,848,850,855,859,860,865,872,874,878,884,892,897,905,910,915,917,923,924,926,936,942,945,950,955,958,959,970,985,995,996
35
36,115,441,583,614,642,713,762,787,801,828,897,961
37
38
39,14,20,67,141,160,163,213,404,537,604,703,817,865,982
40,442
41,19,160,402,745,751,790,828,850,950,995
42
43
44
45,3,5,7,12,19,34,46,52,59,63,65,119,126,140,150,154,160,161,162,163,185,200,201,205,221,234,236,244,246,247,263,269,270,291,298,303,333,340,342,351,362,378,382,387,392,396,413,420,421,425,431,432,433,434,441,477,478,482,502,506,511,513,520,523,525,539,551,558,566,577,578,581,583,600,606,610,614,624,636,651,655,697,708,710,720,737,745,751,754,761,762,772,775,786,787,790,801,803,807,808,813,816,817,824,828,837,842,848,852,872,874,878,892,897,910,917,924,926,942,945,950,959,961,970,985,996
46,3,5,7,12,14,19,27,28,34,45,51,52,55,59,63,65,67,84,110,112,115,119,120,123,133,135,150,154,160,161,162,163,165,169,172,173,181,183,185,197,200,201,205,218,219,221,229,231,234,236,244,246,247,256,257,263,264,266,267,269,270,279,289,291,297,298,303,304,310,313,315,322,333,340,342,351,355,362,365,366,377,378,382,385,387,390,392,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,448,468,471,476,477,478,479,481,482,486,499,501,505,506,511,513,520,521,523,525,539,551,558,562,566,571,577,578,581,583,600,602,604,606,610,614,617,624,636,651,655,665,672,679,697,707,708,710,713,726,733,737,738,744,745,751,754,761,762,768,772,775,786,787,790,796,801,803,807,808,813,816,817,824,828,837,841,842,848,852,855,859,860,870,872,874,878,892,897,900,905,910,915,917,923,924,926,942,945,950,955,958,959,961,970,973,976,985,987,995,996
47
48
49
50,166
51,5,7,14,19,46,59,65,119,133,154,161,173,185,200,221,234,244,246,263,266,267,269,270,297,340,350,351,378,402,404,431,433,434,471,478,481,486,506,511,520,521,525,558,566,571,577,583,600,602,604,614,624,636,655,672,697,708,737,745,751,754,762,796,803,816,828,837,848,859,872,892,924,926,950,955,973,985,992,996
52,0,3,5,7,12,14,19,27,28,34,45,46,59,63,65,67,73,76,84,112,115,119,120,123,129,150,154,156,158,160,161,162,163,169,172,181,183,185,197,200,201,205,219,221,229,234,236,244,246,247,256,257,263,264,266,267,270,279,282,289,291,297,298,303,304,310,315,327,333,340,342,351,355,362,365,366,370,377,378,382,385,387,390,392,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,448,468,471,476,477,478,479,481,482,486,499,501,505,506,511,513,520,521,523,525,539,551,558,562,566,577,578,581,583,600,602,604,606,610,614,617,624,636,638,642,651,655,665,666,672,679,697,707,708,710,711,713,726,733,737,738,741,744,745,751,754,761,762,768,772,775,786,787,790,801,803,807,808,813,816,817,824,828,837,841,842,848,852,855,859,860,865,870,872,874,878,884,892,897,900,905,910,915,917,923,924,926,936,942,945,950,958,959,961,970,973,976,985,987,995,996
53
54
55,5,7,12,19,28,46,65,67,105,112,123,135,150,154,160,161,185,196,197,200,205,221,229,236,244,246,247,256,263,266,269,291,297,304,313,315,340,342,351,366,382,386,395,396,402,404,429,431,433,434,437,471,481,506,515,520,521,525,539,566,577,600,604,606,607,614,624,636,637,642,655,686,697,713,737,742,745,751,768,772,787,801,803,808,816,828,837,848,855,859,872,873,874,892,897,900,905,923,926,942,945,955,958,959,973,985,996
56
57
58
59,5,7,14,19,27,45,46,51,52,63,65,84,112,115,119,123,126,133,154,161,169,172,173,181,183,185,200,201,221,229,234,236,244,246,247,256,257,263,264,266,269,270,279,297,303,304,310,315,320,333,340,342,351,355,366,377,378,382,390,396,402,404,416,420,421,425,429,431,432,433,434,437,448,468,471,476,478,479,481,482,499,501,505,506,511,520,521,523,525,539,551,558,566,571,577,581,583,593,600,602,604,606,614,617,624,636,655,665,672,679,697,707,708,713,717,720,737,738,745,751,754,762,764,768,772,787,790,796,801,803,807,808,816,828,837,841,848,855,859,870,872,874,878,892,897,915,917,923,924,926,945,950,955,958,959,961,966,973,976,985,987,996
60
61,466
62
63,5,7,12,14,19,22,28,34,45,46,52,59,65,67,73,76,84,112,115,119,120,123,129,140,150,154,156,158,161,172,183,185,200,201,205,221,234,236,244,246,247,256,263,264,270,279,282,289,291,297,298,310,315,327,340,342,351,355,365,370,378,382,387,392,396,402,404,413,416,420,421,431,432,433,434,468,471,476,481,482,486,505,506,511,513,520,523,525,539,551,558,566,577,581,583,600,602,604,606,610,614,617,624,636,638,642,655,665,666,679,697,708,710,711,713,737,738,741,745,751,754,761,768,772,786,787,790,801,803,807,808,816,817,824,828,837,842,848,852,855,859,860,865,870,872,874,884,892,897,905,915,917,923,924,926,936,942,945,950,958,959,961,970,973,976,985,996
64
65,3,5,7,12,14,19,27,28,34,45,46,51,52,55,59,63,67,73,76,84,112,115,119,120,123,133,135,150,154,156,158,160,161,162,163,169,172,173,181,183,185,197,200,201,205,219,221,229,234,236,244,246,247,248,256,257,263,264,266,267,269,270,279,282,291,297,298,303,304,310,315,327,333,340,342,351,355,362,365,366,370,377,378,382,385,387,390,392,395,396,402,404,413,416,420,421,429,431,432,433,434,437,441,448,468,471,476,477,478,479,481,482,486,499,501,505,506,511,513,520,521,523,525,539,551,558,562,566,571,577,578,581,583,600,602,604,606,610,614,617,624,636,638,651,655,665,666,672,679,697,707,708,710,713,726,733,737,738,741,744,745,751,754,761,762,768,772,775,786,787,790,796,801,803,807,808,813,816,817,824,828,837,841,842,848,850,852,855,859,860,865,870,872,874,878,884,892,897,900,905,910,915,917,923,924,926,936,942,945,950,955,958,959,961,970,973,976,985,987,995,996
66
67,5,7,14,19,20,22,28,34,39,46,52,55,63,65,72,73,76,112,119,120,123,135,140,141,154,156,158,160,161,163,183,185,197,200,201,205,213,218,221,229,234,236,244,246,247,256,263,270,282,291,297,298,303,304,314,315,327,340,342,351,365,366,370,378,382,395,396,402,404,416,421,429,431,433,434,437,471,481,492,506,511,520,521,523,525,537,539,558,566,577,583,590,600,602,604,606,614,624,636,638,655,666,697,703,708,713,737,738,741,745,751,754,768,772,787,801,803,807,808,816,817,828,837,842,848,855,859,860,862,865,874,884,892,897,900,905,915,917,923,924,926,936,942,945,950,955,958,959,966,970,973,982,985
68
69,9,395,468,580,900,923
70
71
72,22,67,76,351,590,602,650,824,905,915,923
73,5,7,14,19,27,28,34,52,63,65,67,76,112,119,120,123,154,156,158,183,185,200,221,234,247,263,270,282,291,297,298,327,340,370,378,382,396,402,404,416,421,431,433,434,481,486,506,511,520,523,539,558,566,577,583,600,602,614,624,636,638,642,655,666,697,708,711,713,717,738,741,745,754,768,787,801,803,807,808,816,817,828,837,842,848,855,859,860,865,874,884,897,905,915,917,923,924,926,936,942,950,958,959,970,985
74
75
76,5,7,14,19,22,28,34,52,63,65,67,72,73,112,119,120,123,154,156,158,159,160,181,183,185,200,205,221,234,247,263,270,282,291,297,298,327,340,351,370,378,382,396,402,404,416,421,431,433,434,481,502,506,511,513,520,523,539,548,558,566,577,581,583,590,600,602,606,614,624,634,636,638,651,655,666,697,708,713,738,741,745,754,768,787,792,801,803,807,808,816,817,828,837,842,848,855,859,860,865,874,884,897,905,915,917,923,924,926,936,940,942,950,958,959,966,970,985
77
78
79
80
81
82,362,715
83
84,7,14,46,52,59,63,65,101,112,115,119,154,161,172,183,185,200,201,213,221,234,236,244,247,256,263,264,279,296,297,303,304,310,315,340,342,351,355,366,396,404,416,420,421,431,432,433,434,437,468,476,481,482,505,506,511,520,525,551,566,575,577,581,600,602,604,606,610,614,617,624,636,637,655,665,679,697,713,737,738,768,803,807,808,816,848,855,870,874,892,897,915,917,923,924,945,958,961,973,976,985,996
85
86
87
88
89
90
91
92
93,486,567
94,22,467,575,796,858
95
96
97
98
99
100
101,28,84,296,366,437,631,855,878,958
102
103
104
105,12,55,196,218,313,351,386,396,513,651,686,786,872,996
106
107
108
109,28,115,156,303,342,468,515,614,754,762,768,897,961
110,46,140,163,165,231,289,313,413,420,482,571,638,666,708,738,744,845,858,936,995
111
112,5,7,12,14,19,27,28,34,46,52,55,59,63,65,67,73,76,84,115,119,120,123,135,154,156,158,160,161,163,169,172,181,183,185,197,200,201,205,218,221,229,231,234,236,244,246,247,248,256,257,263,264,266,270,279,282,291,297,298,304,310,315,327,333,340,342,351,355,366,370,377,378,382,387,390,395,396,402,404,416,420,421,429,431,432,433,434,437,448,468,471,476,477,478,479,481,482,499,501,505,506,511,520,521,523,525,539,551,558,566,571,577,581,583,600,602,604,606,614,617,624,636,638,655,665,666,672,679,697,707,708,713,726,733,737,738,741,745,751,754,762,768,772,786,787,801,803,807,808,813,816,817,828,837,841,842,848,850,855,859,860,865,870,874,878,884,892,897,900,903,905,915,917,923,924,926,936,942,945,950,955,958,959,961,970,973,976,985,987,995,996
113
114,115,638
115,7,14,36,46,52,59,63,65,84,109,112,114,119,154,156,161,172,183,185,197,200,201,221,234,236,244,247,256,263,264,279,297,303,310,315,340,342,351,355,385,396,404,416,420,421,431,432,433,434,441,468,476,481,482,505,506,511,520,525,551,566,577,581,600,602,604,606,614,617,624,636,638,642,655,665,679,685,697,713,737,738,754,762,768,787,801,803,805,807,808,816,848,870,874,892,897,915,917,923,924,945,961,973,976,985,996
116,391
117
118
